FacilityName,CSV_Latitude,CSV_Longitude,Latitude,Longitude,Business_Status,Is_Accurate
Tetrem Health Centre,7.03743,-1.63735,7.038961199999999,-1.634806,OPERATIONAL,true
The Queens Maternity Home,6.20762,-1.67233,6.2048258,-1.6704209,OPERATIONAL,true
Tikrom Clinic,6.73154,-1.51337,6.731491699999999,-1.5133947,OPERATIONAL,true
Tinkwamah Maternity Home,6.45139,-1.56537,6.4552473,-1.5786413,OPERATIONAL,false
Toase Clinic,7.0,-2.0,6.7265134,-1.7288396,OPERATIONAL,false
Trabuom Health Centre,6.61142,-1.76252,6.611398299999999,-1.7623365,OPERATIONAL,true
Trede Health Centre,6.57803,-1.66859,6.5779983,-1.6686182,OPERATIONAL,true
Twumwaa Maternity Home,6.19277,-1.62455,6.201197800000001,-1.6912212,OPERATIONAL,false
Victory Christ Maternity Home,6.65836,-1.84223,6.687948,-1.5757554,OPERATIONAL,false
Watt 250 Maternity  Home,6.19917,-1.65556,N/A,N/A,NO DATA,false
Westphalian Hospital Complex,6.86802,-1.39049,6.8652504,-1.3951694,OPERATIONAL,false
Wiamoase Clinic,7.05264,-1.50265,7.051087099999999,-1.5230329,OPERATIONAL,false
Wioso Health Centre,6.28179,-1.66127,6.281799899999999,-1.6613,OPERATIONAL,true
Wioso Methodist Clinic,6.95583,-2.00654,6.9558,-2.0065,OPERATIONAL,true
Wonoo Health Centre,6.79751,-1.50148,6.797566900000001,-1.5014738,OPERATIONAL,true
Woraso Health Centre,6.87636,-1.27658,6.8764523,-1.2767514,OPERATIONAL,true
Yaa Asantewaa Maternity Clinic,6.72505,-1.46998,6.7136551,-1.4670471,OPERATIONAL,false
Zambrama Community Clinic,7.52022,-1.42013,4.935745499999999,-2.3550607,OPERATIONAL,false
Agogo Nurses Training Coll,6.8769125,-1.020322399,6.7953606,-1.0837157,OPERATIONAL,false
Offinso Nurses/Midwifery Training School,6.8174259999,-1.3335824,6.9477248,-1.6819177,OPERATIONAL,false
Fomena Community Health Nurses Training School,6.2775431999999,-1.6372149999,6.2817792,-1.5100141,OPERATIONAL,false
Kokofu Health Assistants Training School,6.44999999,-1.5833333,6.4973059,-1.5192528,OPERATIONAL,false
Tepa Health Assistants Training School,6.9584844,-2.263039299,7.0203688,-2.1367208,OPERATIONAL,false
Juaso SABS Hospital,6.53445749999,-1.09694,6.5923674,-1.121232,OPERATIONAL,false
Pra River Apostolic Clinic,6.53445749999,-1.09694,6.599399999999999,-0.9559,OPERATIONAL,false
Abuakwa Madonna Health Centre,6.5972124,-1.57899939999992,6.7002,-1.7192,OPERATIONAL,false
Nkawie Clinic,6.5972124,-1.57899939999992,6.7265134,-1.7288396,OPERATIONAL,false
Achiase Nyama Maternity Home,6.5972124,-1.57899939999992,6.7265134,-1.7288396,OPERATIONAL,false
Nerebehi Health Centre,6.5972124,-1.57899939999992,6.699099899999999,-1.8077,OPERATIONAL,false
Anyinamso Maternity Home,6.6588391,-2.22366669999996,N/A,N/A,NO DATA,false
Mpasatia Health Centre,6.6588391,-2.22366669999996,6.6614501,-1.8414181,OPERATIONAL,false
Kotokuom Health Centre,6.6588391,-2.22366669999996,6.679688,-1.9854217,OPERATIONAL,false
Anyinasu SDA Clinic,7.38333329999999,-1.36666669999999,7.0171719,-1.7095613,OPERATIONAL,false
Ante Amma Maternity Home,6.9584844,-2.26303929999994,N/A,N/A,NO DATA,false
Adom Nyame Clinic,6.9584844,-2.26303929999994,6.8161403,-1.4767714,OPERATIONAL,false
Janet Maternity Home,6.9584844,-2.26303929999994,N/A,N/A,NO DATA,false
Mampong Municipal Health Directorate,6.9584844,-2.26303929999994,7.0511694,-1.4057869,OPERATIONAL,false
Mampong Midwifery Training School,7.02345,-1.23598,7.0430119,-1.3999968,OPERATIONAL,false
Mampong Health Assistants Training School,7.02321,-0.23593,7.0430119,-1.3999968,OPERATIONAL,false
Mampong Government Hospital,7.060683,-1.404434,7.0561,-1.399,OPERATIONAL,false
Mampong Phillipa  Maternity Home,7.060683,-1.404434,7.0591789,-1.3970055,OPERATIONAL,false
Mampong Nadaworoma Maternity Home,7.060683,-1.404434,7.045168899999999,-1.3992532,OPERATIONAL,false
Adidwan Health Centre,7.15067,-0.24102,7.251599999999999,-1.4028,OPERATIONAL,false
Mampong Quality Hospital,7.15067,-0.24102,7.070746,-1.4015092,OPERATIONAL,false
Apaa Sda Clinic,7.15067,-0.24102,6.9025941,-1.4329527,OPERATIONAL,false
Asonomaso Government Hospital,6.80162,-1.51374,6.853964,-1.5789994,OPERATIONAL,false
Atimatim osei Yeboah Clinic,7.0469952,-1.63721499999996,6.764459,-1.6109925,NO DATA,false
Ahwiaa Maame Rose Maternity,6.75832,-1.56736,6.7584544,-1.5677493,OPERATIONAL,true
Adanwomase Eye Awurade Maternity Home,6.79153,-1.4955,6.762078900000001,-1.5660946,OPERATIONAL,false
Wamase Health Centre,6.1507611,-1.44346900000005,6.653099999999999,-1.6494,OPERATIONAL,false
Wuriyie Clinic,6.1507611,-1.44346900000005,N/A,N/A,NO DATA,false
Biemso Health Centre,6.1507611,-1.44346900000005,6.9854682,-1.3554012,OPERATIONAL,false
Wioso Health Centre,6.1507611,-1.44346900000005,6.9118463,-2.0358115,OPERATIONAL,false
Anitemfe Health Centre,6.1507611,-1.44346900000005,6.907299999999999,-2.1004,OPERATIONAL,false
Asuadei Eno Mary Maternity Home,6.1507611,-1.44346900000005,N/A,N/A,NO DATA,false
Asokore Ahmadyya Muslem Hospital,7.17828169999999,-0.829400200000009,6.8451952,-1.3836336,OPERATIONAL,false
Tweapease Clinic,6.2767655,-1.8708613,6.142631,-1.7388693,OPERATIONAL,false
Fenaso Chps,6.2767655,-1.8708613,6.277036700000001,-1.7928402,NO DATA,false
Dunkura  Health  Centre,nan,nan,N/A,N/A,N/A,false
Yapesa St.Mary Clinic,nan,nan,N/A,N/A,N/A,false
Obuasi Municipal Health Directorate,6.0228947,-1.71495800000002,N/A,N/A,NO DATA,false
Esaase Bontefufuo Mother Of God Clinic,6.4466432,-1.94902100000001,6.560825299999999,-1.8859812,NO DATA,false
Manso Nkran Amansie Resources Clinic,6.4466432,-1.94902100000001,6.4022389,-1.9299839,OPERATIONAL,false
Aborso Clinic,6.4466432,-1.94902100000001,N/A,N/A,NO DATA,false
Watreso Methodist Shalom Clinic,6.4466432,-1.94902100000001,6.247999999999999,-1.9161,OPERATIONAL,false
Ankam Community Clinic,6.4466432,-1.94902100000001,6.3941,-1.868,OPERATIONAL,false
Mpraniase Chps,6.4466432,-1.94902100000001,6.446933899999999,-1.8708613,NO DATA,false
Manso Nkran Chps,6.4466432,-1.94902100000001,6.4022389,-1.9299839,OPERATIONAL,false
Aboaboso Chps,6.4466432,-1.94902100000001,5.175633599999999,-1.6426768,NO DATA,false
Akyekyerekrom Chps,6.4466432,-1.94902100000001,6.7229614,-1.5232832,NO DATA,false
Konongo Adom Hospital,6.8769125,-1.02032239999994,6.607823799999999,-1.2058015,OPERATIONAL,false
Konongo Patience Clinic,6.8769125,-1.02032239999994,6.607823799999999,-1.2058015,OPERATIONAL,false
Nyamebekyere Cliinic,6.597212,-1.578999,5.1284364,-2.4769638,OPERATIONAL,false
Bebu Emmanuel Methodist Clinic,6.5972124,-1.57899939999992,6.612729100000001,-1.6829264,OPERATIONAL,false
Brofoyedru Eye Adom Maternity Clinic,6.5972124,-1.57899939999992,6.2968394,-1.523047,OPERATIONAL,false
Nweneso Iii Health Centre,6.5972124,-1.57899939999992,6.566999999999999,-1.779,OPERATIONAL,false
4 Medical Research Station,6.80813,-1.53933,6.6906219,-1.6263929,OPERATIONAL,false
Abrafi Memorial Hospital,6.81527,-1.59589,6.710662399999999,-1.6068846,OPERATIONAL,false
Abu Clinic,9.77791,-1.64411,6.701094400000001,-1.7165503,OPERATIONAL,false
Academy Clinic,6.78837,-1.56135,6.7067923,-1.5675403,OPERATIONAL,false
Adabie Hospital,6.75486,-1.52744,6.6681525,-1.6178258,OPERATIONAL,false
Adeb-Sab Maternity Home and Clinic,6.82287,-1.52227,6.6681525,-1.6178258,OPERATIONAL,false
Aded-Sab Maternity Home,6.84002,-1.55372,6.762078900000001,-1.5660946,OPERATIONAL,false
Adom Nyame Clinic,6.81614,-1.47675,6.8161403,-1.4767714,OPERATIONAL,true
Adum Clinic,6.81047,-1.63866,6.690576,-1.6204538,OPERATIONAL,false
AG Timbers Clinic,6.78875,-1.56109,6.788800699999999,-1.560949,OPERATIONAL,true
Agyeman Memorial Clinic,6.81462,-1.64877,6.7110749,-1.6130322,OPERATIONAL,false
Agyenkwa N'adom Clinic,6.79962,-1.64543,6.7997266,-1.6455089,OPERATIONAL,true
Agyenkwa Nyame Clinic,6.78507,-1.56655,6.7850375,-1.5666028,OPERATIONAL,true
Ahmadiya Hospital,6.74246,-1.55877,6.742283,-1.5588797,OPERATIONAL,true
Ahmadiya Muslim Clinic,6.83295,-1.47695,6.742283,-1.5588797,OPERATIONAL,false
Akyaa Memoria Hospital,6.79089,-1.56091,6.7908086,-1.5609771,OPERATIONAL,true
Alpha Maternity Home,6.84819,-1.54934,N/A,N/A,NO DATA,false
Amamata Memorial Maternity Home,6.84775,-1.56165,N/A,N/A,NO DATA,false
Amanfrom Clinic and Laboratory,6.77474,-1.63906,6.7748652,-1.6389307,OPERATIONAL,true
Amoah Memorial Hospital,6.77928,-1.49126,5.6193648,-0.2951677,OPERATIONAL,false
Ampabame Clinic,6.76359,-1.61093,6.7637182,-1.6109494,OPERATIONAL,true
Ampomaa Memorial Maternity Home,6.79751,-1.50148,6.7108238,-1.6077087,OPERATIONAL,false
Animah Clinic,6.65068,-1.59757,6.650669799999999,-1.5975986,OPERATIONAL,true
Animwaa Medical Centre,6.66518,-1.53521,6.664796399999999,-1.534815,OPERATIONAL,true
Anwiam Clinic,6.69071,-1.60138,6.6666035,-1.6163247,OPERATIONAL,false
Anwomaso Health Centre,6.69163,-1.52678,6.6918738,-1.5272364,OPERATIONAL,true
Apatrapa Health Centre,6.70711,-1.68302,6.709900699999999,-1.682338,OPERATIONAL,true
Asihene's Clinic,6.71224,-1.61212,6.7122003,-1.6122419,OPERATIONAL,true
Assalam Clinic,6.69779,-1.59361,6.6976979,-1.5936065,OPERATIONAL,true
Asuoyeboa Clinic,6.69233,-1.66871,6.692510899999999,-1.6686743,OPERATIONAL,true
Atasemanso Hospital,6.65207,-1.63318,6.6521916,-1.6330747,OPERATIONAL,true
Atsyor Hospital Complex,6.74975,-1.61764,6.749801499999999,-1.617634,OPERATIONAL,true
Atwima Timbers Clinic,6.66912,-1.61025,6.669009,-1.6102835,OPERATIONAL,true
Ayeduasi Health Centre,6.68665,-1.57294,6.675789399999999,-1.5610266,OPERATIONAL,false
Ayiwa Maternity Home,6.71566,-1.63377,6.7155209,-1.6336785,OPERATIONAL,true
Baby Pearl Maternity Home/Clinic,6.73838,-1.58911,6.7387231,-1.5875603,OPERATIONAL,true
Bantama Clinic,6.70515,-1.63551,6.705153699999999,-1.635425,OPERATIONAL,true
Bibiani Logging and Lumber Company Clin,6.66372,-1.60467,6.663062999999999,-1.6051362,OPERATIONAL,true
Bilsons Allens Clinic,6.67088,-1.58879,N/A,N/A,NO DATA,false
Bimpeh Hill Clinic,6.68167,-1.59926,6.6817616,-1.599177,OPERATIONAL,true
Bimpeh Hill Hospital Annex,6.70882,-1.61911,6.7088205,-1.6189484,OPERATIONAL,true
Boatemaa Maternity Home,6.71371,-1.56683,6.706117799999999,-1.6046894,OPERATIONAL,false
Boatemaa Memorial Hospital,6.70634,-1.60494,6.706117799999999,-1.6046894,OPERATIONAL,true
Bomso Specialist Hospital,6.68453,-1.57888,6.6845532,-1.578748,OPERATIONAL,true
Brainok Salvation Clinic,6.70479,-1.62295,6.704816399999999,-1.6229647,OPERATIONAL,true
Bremang Clinic,6.74166,-1.63088,6.7457842,-1.6428972,OPERATIONAL,false
Central Male  Prisons Clinic,6.69361,-1.62411,6.693588800000001,-1.6240922,OPERATIONAL,true
Central Maternity Home,6.74944,-1.60418,6.7337872,-1.6079988,OPERATIONAL,false
Central Maternity Home - ANNEX,6.73331,-1.63381,6.7337872,-1.6079988,OPERATIONAL,false
Charity Hospital,6.71818,-1.64221,6.7183757,-1.6421308,OPERATIONAL,true
Christ the King Clinic,6.66257,-1.60041,6.6614916,-1.5993896,OPERATIONAL,true
Church of Christ Mission,6.68583,-1.57932,6.7225361,-1.6446371,OPERATIONAL,false
City Hospital,6.68016,-1.60371,6.6864849,-1.6055113,OPERATIONAL,false
Clinic Ash Town Ltd.,6.70518,-1.61943,6.7053018,-1.6193179,OPERATIONAL,true
Coca Cola Bottling Clinic,6.66511,-1.60299,6.6646699,-1.6031102,OPERATIONAL,true
Cocoa Clinic,6.68368,-1.61667,6.6842863,-1.6166631,OPERATIONAL,true
Comfort Maternity Home,6.69561,-1.54194,6.681038,-1.5832592,OPERATIONAL,false
Complementary Clinic,6.66235,-1.57597,6.662321899999999,-1.5759718,OPERATIONAL,true
Cosmos Clinic,6.73039,-1.62736,6.7303405,-1.6270486,OPERATIONAL,true
County Hospital,6.72651,-1.65796,6.7265666,-1.6581483,OPERATIONAL,true
CPC Maternity and Clinic,6.75543,-1.68412,6.755298400000001,-1.6841115,OPERATIONAL,true
Dr. Brown Clinic,6.72655,-1.61519,6.7265166,-1.6151565,OPERATIONAL,true
Dr. Okyere Piese Clinic,6.71091,-1.60751,6.7109736,-1.6075641,OPERATIONAL,true
Dr. Osei Clinic,6.69939,-1.59017,6.6991347,-1.5901346,OPERATIONAL,true
Dr. Quaye Clinic,6.71272,-1.64283,6.712738499999999,-1.6428548,OPERATIONAL,true
Dunkirk Clinic,6.69216,-1.61853,6.692320199999999,-1.6184201,OPERATIONAL,true
Ebenezer Clinic,6.67824,-1.59234,6.7111962,-1.6405292,OPERATIONAL,false
Ebenezer Maternity Home,6.70995,-1.63812,6.7111962,-1.6405292,OPERATIONAL,true
Eliza Maternity Home,6.69491,-1.60748,N/A,N/A,NO DATA,false
Emahata Clinic,6.69256,-1.65813,6.6924252,-1.6579246,OPERATIONAL,true
Enec Dental Clinic,6.70338,-1.61768,6.7034942,-1.6175328,OPERATIONAL,true
Faith Clinic,6.69499,-1.62411,6.6949254,-1.6241699,OPERATIONAL,true
Faith Maternity Home,6.71477,-1.61574,N/A,N/A,NO DATA,false
Florence Maternity Home,6.68061,-1.59284,6.6804748,-1.5930073,OPERATIONAL,true
Gansmen's Medical Centre,6.74011,-1.62549,6.7438214,-1.628568,OPERATIONAL,false
Ghana Brewery Clinic,6.66385,-1.60114,6.6508413,-1.6075892,OPERATIONAL,false
Ghana Guiness Breweries Group Clinic,6.65085,-1.60757,6.6508413,-1.6075892,OPERATIONAL,true
Girbrines Health Services and Clinic,6.69477,-1.61418,6.6948599,-1.614445,OPERATIONAL,true
Gloria Memorial Hospital,6.69488,-1.60754,6.6950026,-1.6074369,OPERATIONAL,true
God First Clinic,6.71966,-1.62895,6.7198208,-1.628966,OPERATIONAL,true
God's Glory Maternity Clinic,6.75109,-1.63885,6.750981899999999,-1.6386612,OPERATIONAL,true
Graceland Clinic,6.74229,-1.63593,6.6623996,-1.5293241,OPERATIONAL,false
Habitat Sawmill Clinic,6.63872,-1.60925,6.638521099999999,-1.6092612,OPERATIONAL,true
Happy Day Maternity Home,6.75545,-1.64439,6.755880599999999,-1.6453306,OPERATIONAL,true
Hebrona Hospital,6.71107,-1.63417,6.71107,-1.6341699,OPERATIONAL,true
Histolic Adventist Clinic,6.73243,-1.63484,6.6589505,-1.5978717,OPERATIONAL,false
Holy Rosary Maternity Home,6.73081,-1.61914,N/A,N/A,NO DATA,false
Humble Maternity Home - Annex,6.74132,-1.60525,6.741334999999999,-1.6053758,OPERATIONAL,true
Islamic Homoepatic Clinic,6.74326,-1.60367,6.7433378,-1.6036799,OPERATIONAL,true
JCM Company Clinic,6.66571,-1.60766,6.6655273,-1.6077412,OPERATIONAL,true
Joy Maternity Home Clinic,6.72375,-1.63436,6.7851614,-1.5664646,OPERATIONAL,false
Kaase Maternity Home,6.65464,-1.60718,6.6546919,-1.6073715,OPERATIONAL,true
Kama Clinic,6.69851,-1.62143,6.698500200000001,-1.6216152,OPERATIONAL,true
Keffam Hospital,6.73951,-1.59561,6.7395635,-1.5956546,OPERATIONAL,true
Kezia Maternity Home and Clinic,6.72244,-1.59061,6.6546919,-1.6073715,OPERATIONAL,false
KMA Clinic,6.68488,-1.62353,6.685295699999999,-1.6227851,OPERATIONAL,true
KNUST Hospital,6.68409,-1.57378,6.6859234,-1.574171,OPERATIONAL,true
Komfo Anokye Teaching Hospital,6.69715,-1.63015,6.6975237,-1.6291939,OPERATIONAL,true
Kufour Clinic,6.69507,-1.62213,6.6950333,-1.6221971,OPERATIONAL,true
Kumasi Female Prisons Clinic,6.69393,-1.62343,6.6938957,-1.6233805,OPERATIONAL,true
Kumasi Medical Centre,6.70454,-1.62448,6.7046106,-1.6242907,OPERATIONAL,true
Kumasi Medical Centre ANNEX,6.73926,-1.63626,6.6666035,-1.6163247,OPERATIONAL,false
Kumasi South Government Hospital,6.65252,-1.58471,6.6512641,-1.5864405,OPERATIONAL,true
Kwesamkof New Tafo Clinic,6.71623,-1.61588,6.716189099999999,-1.6159316,OPERATIONAL,true
Kyei Memorial Hospital,6.69529,-1.61002,6.6954118,-1.6100586,OPERATIONAL,true
Lake Road Clinic,6.66001,-1.59311,6.6600804,-1.5931619,OPERATIONAL,true
Levenuel Clinic,6.73766,-1.62888,6.7375121,-1.6289219,OPERATIONAL,true
Logs Logging and Lumber Clinic,6.67284,-1.60822,6.6733135,-1.6089133,OPERATIONAL,true
Maame Serwa Maternity Home,6.64408,-1.59206,6.643955099999999,-1.5921646,OPERATIONAL,true
Maggie's Maternity Home,6.75131,-1.61758,N/A,N/A,NO DATA,false
Majero Maternity Home and Clinic,6.71839,-1.65101,6.643955099999999,-1.5921646,OPERATIONAL,false
Mammie Maternity Home,6.74306,-1.59227,6.748515599999999,-1.5726612,OPERATIONAL,false
Manhyia Government Hospital,6.70396,-1.61191,6.7026425,-1.612321,OPERATIONAL,true
Manukure Clinic,6.68694,-1.57753,6.6868677,-1.5775912,OPERATIONAL,true
Maranatha Maternity Clinic,6.69616,-1.66151,6.696223199999999,-1.6613544,OPERATIONAL,true
Mary's Maternity Home,6.67783,-1.60169,6.748515599999999,-1.5726612,OPERATIONAL,false
Maternal and Child Health Hospital,6.69316,-1.62531,6.6984989,-1.6254562,OPERATIONAL,false
Matty Memorial Clinic,6.72467,-1.60115,6.724748099999999,-1.6010986,OPERATIONAL,true
Mavelil Homoe Mission,6.73165,-1.63384,6.7315985,-1.6340091,OPERATIONAL,true
Mbrom Hospital,6.70534,-1.62392,6.7054388,-1.6235367,OPERATIONAL,true
Medical Center - ANNEX,6.73242,-1.62981,6.700450000000001,-1.620633,OPERATIONAL,false
Mintah Afari Maternity Home,6.69429,-1.61605,N/A,N/A,NO DATA,false
Mintah Clinic,6.75026,-1.63139,6.7503176,-1.6313393,OPERATIONAL,true
Moshie Zongo Clinic,6.72752,-1.60452,6.724938099999999,-1.6057366,OPERATIONAL,true
Naka and St. Ama Hospital,6.72976,-1.58603,6.7297104,-1.5858635,OPERATIONAL,true
New Era Clinic,6.68902,-1.57398,6.6889433,-1.5739752,OPERATIONAL,true
New Era Millennium Hospital,6.64842,-1.59076,6.648514599999999,-1.5909617,OPERATIONAL,true
New Life Maternity  Home and Clinic,6.69232,-1.57003,6.641139000000001,-1.6288057,OPERATIONAL,false
New Life Maternity and Clinic,6.69702,-1.53315,6.6525824,-1.6340353,OPERATIONAL,false
New Tafo Clinic,6.71836,-1.61191,6.718636099999999,-1.6116709,OPERATIONAL,true
New Town Hospital,6.69967,-1.61925,6.6997253,-1.6193558,OPERATIONAL,true
Nkontwima Clinic,6.73251,-1.62602,6.732732,-1.6245614,OPERATIONAL,true
Nyame ye Maternity Home,6.70131,-1.60595,6.748515599999999,-1.5726612,OPERATIONAL,false
Oforikrom Clinic,6.68986,-1.59339,6.689913,-1.5935404,OPERATIONAL,true
Omega Sawmill Clinic,6.65812,-1.60441,6.6581993,-1.6042808,OPERATIONAL,true
Our Lady Maternity Home,6.64775,-1.59059,6.681038,-1.5832592,OPERATIONAL,false
Owusuwa Memorial Maternity Maternity,6.70437,-1.58533,6.704341899999999,-1.5840343,OPERATIONAL,true
Owusuaa Maternity Home,6.69977,-1.59931,6.681038,-1.5832592,OPERATIONAL,false
Paradise Maternity and Clinic,6.68739,-1.57368,6.755880599999999,-1.6453306,OPERATIONAL,false
Paul Sagoe Sawmill Clinic,6.66754,-1.60755,6.6676046,-1.6072087,OPERATIONAL,true
Peace and Love Hospital,6.69904,-1.54041,6.699197799999999,-1.5409311,OPERATIONAL,true
Peace Land Clinic,6.69002,-1.64039,6.689847299999999,-1.6403705,OPERATIONAL,true
Pima Clinic,6.74661,-1.59242,6.746882800000001,-1.5924289,OPERATIONAL,true
Poku Transport Hospital,6.67289,-1.60181,6.6732397,-1.6018142,OPERATIONAL,true
Police Clinic,6.69402,-1.62702,6.6940772,-1.6269271,OPERATIONAL,true
PPAG Clinic,6.71789,-1.63674,6.717857,-1.6365809,OPERATIONAL,true
PPAG Teen's Centre,6.68805,-1.59241,6.688041,-1.5924164,OPERATIONAL,true
Prince of Peace Clinic,6.69915,-1.60002,6.6992053,-1.5998833,OPERATIONAL,true
Quality Health Care Ltd.,6.69654,-1.55216,6.704424299999999,-1.6237155,OPERATIONAL,false
Queen of Peace Maternity Home,6.70981,-1.64148,N/A,N/A,NO DATA,false
Queen Victory Maternity Home,6.67908,-1.59208,6.687948,-1.5757554,OPERATIONAL,false
Queens Hospital,6.63657,-1.58818,6.63669,-1.588244,OPERATIONAL,true
Rabito Clinic,6.69298,-1.62267,6.658454499999999,-1.6194683,OPERATIONAL,false
Railway Clinic,6.69196,-1.61926,6.6920401,-1.6191254,OPERATIONAL,true
Rophi Hospital,6.73026,-1.61204,6.6950523,-1.611604,OPERATIONAL,false
Rophii Hospital,6.69504,-1.61193,6.6950523,-1.611604,OPERATIONAL,true
Rucky Memorial Maternity Clinic,6.70227,-1.58091,6.681038,-1.5832592,OPERATIONAL,false
Russia Clinic,6.72609,-1.60633,6.726088799999999,-1.6063666,OPERATIONAL,true
Safo Adu Hosptal,6.70301,-1.61371,6.7024035,-1.6152906,OPERATIONAL,true
Sedom Clinic,6.70286,-1.63373,6.7028839,-1.6338641,OPERATIONAL,true
Sepe Dote Clinic,6.71914,-1.57917,6.7189466,-1.5792996,OPERATIONAL,true
Sepe-Buokrom Community Clinic,6.72118,-1.59593,6.7207871,-1.5964174,OPERATIONAL,true
Shalom Maternity Home,6.75172,-1.60518,6.751713199999999,-1.5980641,OPERATIONAL,false
Siaw Larbi Hospital,6.74196,-1.61304,6.7421447,-1.6134729,OPERATIONAL,true
Siloam Hospital,6.70008,-1.66115,6.699912899999999,-1.6607625,OPERATIONAL,true
Sir Gibrine Memorial Clinic,6.70138,-1.60467,6.7013395,-1.6048118,OPERATIONAL,true
Sir Gibrinnes Clinic,6.70798,-1.57989,6.7082934,-1.5799618,OPERATIONAL,true
Sir Gilbrenes Memorial Health Centre,6.70798,-1.57989,6.7013395,-1.6048118,OPERATIONAL,false
SOS Home Clinic,6.71352,-1.63055,6.713419999999999,-1.6304381,OPERATIONAL,true
St. Annes Clinic,6.64886,-1.59209,6.6490101,-1.5923793,OPERATIONAL,true
St. Anthony Hospital,6.72642,-1.64531,6.7262889,-1.6520192,OPERATIONAL,false
St. Edward Clinic,6.68972,-1.61009,6.6898233,-1.6101333,OPERATIONAL,true
St. Helena Maternity Home,6.69352,-1.54722,6.6921318,-1.5983522,OPERATIONAL,false
St. John's Clinic,6.72912,-1.61643,6.7292478,-1.6163514,OPERATIONAL,true
St. Joseph Clinic,6.71571,-1.61472,6.777178399999999,-1.4936729,OPERATIONAL,false
St. Marku's Hospital,6.67022,-1.60013,6.670075499999999,-1.6006403,CLOSED_PERMANENTLY,true
St. Paul's Clinic,6.73484,-1.60967,6.7347445,-1.60972,OPERATIONAL,true
Stadium Clinic,6.63487,-1.60536,6.6864849,-1.6055113,OPERATIONAL,false
Suame Hospital,6.73402,-1.61316,6.6779619,-1.6440116,OPERATIONAL,false
Sunkwa Clinic,6.67802,-1.59245,6.6779934,-1.5925286,OPERATIONAL,true
Suntreso Government Hospital,6.70243,-1.64223,6.7024,-1.6422,OPERATIONAL,true
Tafo Government Hospital,6.72554,-1.61317,6.725339699999999,-1.6131324,OPERATIONAL,true
Tafo Nhyiaeso Homeopatic Clinic,6.71852,-1.61175,6.718636099999999,-1.6116709,OPERATIONAL,true
The Word Maternity Home,6.73629,-1.61189,N/A,N/A,NO DATA,false
Tinkwama Maternity Home,6.72516,-1.64419,6.7155988,-1.5047464,OPERATIONAL,false
Trust Care Specialist Hospital,6.69042,-1.63979,6.690534100000001,-1.639915,OPERATIONAL,true
Turkson Memorial Maternity Home,6.71613,-1.62977,N/A,N/A,NO DATA,false
Twumasi Memorial Hospital,6.67157,-1.60489,6.6717035,-1.6050881,OPERATIONAL,true
VAG Clinic,6.70121,-1.61249,6.7012629,-1.6125277,OPERATIONAL,true
Vibro Maternity Home and Clinic,6.69609,-1.53127,6.7387231,-1.5875603,OPERATIONAL,false
Victory Clinic and Maternity Home,6.68806,-1.57589,6.687948,-1.5757554,OPERATIONAL,true
